bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,bet_info,tags,sports,leagues
PlacedBet:DQCdFM9xp1xXLnvn61CBAo90xls=,ESPNBet,parlay,SETTLED_LOSS,6.35,,,15,-15.00,10/11/2024 21:22:12 GMT,10/12/2024 02:45:56 GMT,Under 0.5 Gavin Lux Total Home Runs Hit San Diego Padres @ Los Angeles Dodgers | Over 0.5 Max Muncy Total Home Runs Hit San Diego Padres @ Los Angeles Dodgers | Under 0.5 Luis Arraez Total Home Runs Hit San Diego Padres @ Los Angeles Dodgers | Under 0.5 Enrique Hernandez Total Home Runs Hit San Diego Padres @ Los Angeles Dodgers,,Baseball,MLB
O/0586450/0001792,Fanduel Sportsbook,parlay,SETTLED_WIN,2.31,,,10,13.18,10/11/2024 19:59:36 GMT,10/12/2024 02:38:05 GMT,Under (8.5) Los Angeles Dodgers Alt. Total Runs San Diego Padres (Y Darvish) @ Los Angeles Dodgers (Y Yamamoto) | Under (9.5) San Diego Padres Alt. Total Runs San Diego Padres (Y Darvish) @ Los Angeles Dodgers (Y Yamamoto) | Under 1st Inning Over/Under 0.5 Runs San Diego Padres (Y Darvish) @ Los Angeles Dodgers (Y Yamamoto),,Baseball,MLB
638642738204429694,Draftkings Sportsbook,parlay,SETTLED_LOSS,9.75,,,10,-10.00,10/11/2024 20:03:42 GMT,10/12/2024 02:36:24 GMT,Tie 5th Inning (3 Way) SD Padres @ LA Dodgers | Under 3.5 Total Runs - 1st 3 Innings SD Padres @ LA Dodgers | Over 8 O/U SD Padres @ LA Dodgers,,Baseball,MLB
PlacedBet:kEmt93E8pdLEf66LUiwvlpz2r4E=,ESPNBet,parlay,SETTLED_LOSS,7.50,5.18,0.4475,12,-12.00,10/11/2024 15:28:56 GMT,10/12/2024 02:24:17 GMT,Over 0.5 Philipp Kurashev Total Points Chicago Blackhawks @ Winnipeg Jets | Over 0.5 Matvei Michkov Total Points Philadelphia Flyers @ Vancouver Canucks | No 1st Period - Both Teams To Score St. Louis Blues @ Vegas Golden Knights,,Ice Hockey,NHL
638642659031316745,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.53,,,10,-10.00,10/11/2024 17:51:43 GMT,10/12/2024 02:10:00 GMT,Under 4.5 VGK Golden Knights: Team Total Goals STL Blues @ VGK Golden Knights | Under 2.5 Alternate Total Goals - 1st Period PHI Flyers @ VAN Canucks | Over 0.5 Andrei Svechnikov Points TB Lightning @ CAR Hurricanes | CAR Hurricanes -1.5 Puck Line TB Lightning @ CAR Hurricanes,,Ice Hockey,NHL
PlacedBet:q41Vruk6eyJxgUgAlTKSqJKddtU=,ESPNBet,parlay,SETTLED_LOSS,8.87,7.29,0.2167,10,-10.00,10/11/2024 18:06:43 GMT,10/12/2024 01:39:12 GMT,MIN Timberwolves Moneyline Philadelphia 76ers @ Minnesota Timberwolves | TOR Raptors +5.5 Game Spread Toronto Raptors @ Washington Wizards | GS Warriors +3.5 Game Spread Sacramento Kings @ Golden State Warriors | SA Spurs Moneyline Utah Jazz @ San Antonio Spurs,,Basketball,NBA
PlacedBet:63h6od3hU6zDAj6yHniVO9XzQGo=,ESPNBet,parlay,SETTLED_LOSS,2.63,,,12,-12.00,10/09/2024 13:17:22 GMT,10/11/2024 03:44:34 GMT,SF 49ers Moneyline San Francisco 49ers @ Seattle Seahawks | 80+ Rushing Yards (J. Mason) San Francisco 49ers @ Seattle Seahawks,,American Football,NFL
O/0586450/0001790,Fanduel Sportsbook,parlay,SETTLED_LOSS,7.21,,,15,-15.00,10/10/2024 23:28:32 GMT,10/11/2024 03:32:23 GMT,Kenneth Walker III Under 63.5 Kenneth Walker III - Rushing Yds San Francisco 49ers @ Seattle Seahawks | Zach Charbonnet Under 13.5 Zach Charbonnet - Rushing Yds San Francisco 49ers @ Seattle Seahawks | Zach Charbonnet Over 2.5 Zach Charbonnet - Total Receptions San Francisco 49ers @ Seattle Seahawks,,American Football,NFL
O/0586450/0001785,Fanduel Sportsbook,straight,SETTLED_WIN,3.20,2.72,0.1765,10,22.00,10/09/2024 15:19:54 GMT,10/11/2024 03:27:57 GMT,Over 3.5 Total Touchdowns - 49ers San Francisco 49ers @ Seattle Seahawks,,American Football,NFL
638641851092245798,Draftkings Sportsbook,parlay,SETTLED_LOSS,317.79,195.32,0.6270,5,-5.00,10/10/2024 19:25:09 GMT,10/11/2024 03:15:00 GMT,Jordan Mason Anytime TD Scorer SF 49ers @ SEA Seahawks | Saquon Barkley Anytime TD Scorer CLE Browns @ PHI Eagles | Jayden Daniels Anytime TD Scorer WAS Commanders @ BAL Ravens | Tank Dell Anytime TD Scorer HOU Texans @ NE Patriots | Josh Jacobs Anytime TD Scorer ARI Cardinals @ GB Packers | Bijan Robinson Anytime TD Scorer ATL Falcons @ CAR Panthers | David Montgomery Anytime TD Scorer DET Lions @ DAL Cowboys | Ja'Marr Chase Anytime TD Scorer CIN Bengals @ NY Giants,,American Football,NFL
638641942197007876,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.25,,,10,-10.00,10/10/2024 21:56:59 GMT,10/11/2024 03:15:00 GMT,SF 49ers -3.5 Spread SF 49ers @ SEA Seahawks | Under 1.5 Matthew Wright Field Goals Made O/U SF 49ers @ SEA Seahawks | Under 48.5 O/U SF 49ers @ SEA Seahawks,,American Football,NFL
638641864061241364,Draftkings Sportsbook,parlay,SETTLED_LOSS,9.25,,,10,-10.00,10/10/2024 19:46:47 GMT,10/11/2024 02:49:54 GMT,Over 5.5 Sabrina Ionescu Assists O/U MIN Lynx @ NY Liberty | Under 1.5 Breanna Stewart Three Pointers Made O/U MIN Lynx @ NY Liberty | Under 3.5 Breanna Stewart Assists O/U MIN Lynx @ NY Liberty,,Basketball,WNBA
638641943153311468,Draftkings Sportsbook,parlay,SETTLED_LOSS,14.30,,,10,-10.00,10/10/2024 21:58:36 GMT,10/11/2024 02:46:30 GMT,DET Tigers +1.5 Run Line CLE Guardians @ DET Tigers | NY Yankees 1st 5 Innings NY Yankees @ KC Royals | Under 2.5 Total Runs - 1st 3 Innings NY Yankees @ KC Royals | KC Royals +1.5 Run Line NY Yankees @ KC Royals,,Baseball,MLB
638641804451775430,Draftkings Sportsbook,parlay,SETTLED_LOSS,35.78,,,5,-5.00,10/10/2024 18:07:26 GMT,10/11/2024 02:42:21 GMT,Under 6.5 O/U DAL Stars @ NSH Predators | Under 1.5 O/U 1st Period DAL Stars @ NSH Predators | Under 4.5 DAL Stars: Team Total Goals DAL Stars @ NSH Predators | Under 4.5 NSH Predators: Team Total Goals DAL Stars @ NSH Predators | Under 6.5 O/U TOR Maple Leafs @ NJ Devils | Under 4.5 NJ Devils: Team Total Goals TOR Maple Leafs @ NJ Devils | Under 4.5 TOR Maple Leafs: Team Total Goals TOR Maple Leafs @ NJ Devils | Under 6.5 O/U CBJ Blue Jackets @ MIN Wild | Under 1.5 O/U 1st Period CBJ Blue Jackets @ MIN Wild | Under 3.5 CBJ Blue Jackets: Team Total Goals CBJ Blue Jackets @ MIN Wild | Under 4.5 MIN Wild: Team Total Goals CBJ Blue Jackets @ MIN Wild,,Ice Hockey,NHL
O/0586450/0001789,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.69,6.45,0.0380,10,0.00,10/10/2024 21:43:53 GMT,10/11/2024 02:12:20 GMT,Dougie Hamilton Player 1+ Assists Toronto Maple Leafs At New Jersey Devils | Anze Kopitar Player 1+ Assists Los Angeles Kings At Buffalo Sabres,,Ice Hockey,NHL
PlacedBet:BXdIL/EcPXdj5Geh+U6blepUA5g=,ESPNBet,parlay,SETTLED_LOSS,8.38,6.62,0.2659,12,-12.00,10/10/2024 22:02:52 GMT,10/11/2024 01:51:30 GMT,No 1st Period - Both Teams To Score Florida Panthers @ Ottawa Senators | BUF Sabres Moneyline Los Angeles Kings @ Buffalo Sabres | BOS Bruins Moneyline Montreal Canadiens @ Boston Bruins | NY Islanders Moneyline Utah Hockey Club @ New York Islanders,,Ice Hockey,NHL
O/0586450/0001788,Fanduel Sportsbook,parlay,SETTLED_LOSS,8.24,,,10,-10.00,10/10/2024 20:58:01 GMT,10/11/2024 01:20:52 GMT,Parker Meadows To Hit a Single Cleveland Guardians (T Bibee) @ Detroit Tigers (R Olson) | 2+ Hits Recorded 1st Inning Hits Cleveland Guardians (T Bibee) @ Detroit Tigers (R Olson) | Giancarlo Stanton To Record A Hit New York Yankees (G Cole) @ Kansas City Royals (M Wacha),,Baseball,MLB
PlacedBet:sSJsNrwrKoDqh88rdzqMqAw584k=,ESPNBet,parlay,SETTLED_WIN,6.26,4.92,0.2739,12,63.18,10/09/2024 22:17:01 GMT,10/11/2024 00:10:32 GMT,Over 1.5 Seth Lugo Total Walks Allowed New York Yankees @ Kansas City Royals | Under 2.5 1st 5 Innings SD Padres Total Runs Los Angeles Dodgers @ San Diego Padres | Over 2.5 DET Tigers Total Runs Cleveland Guardians @ Detroit Tigers,,Baseball,MLB
O/0586450/0001786,Fanduel Sportsbook,straight,SETTLED_WIN,3.48,,,25,62.00,10/09/2024 19:01:30 GMT,10/10/2024 05:36:48 GMT,Over 1.5 Total Power Play Goals Calgary Flames @ Vancouver Canucks,,Ice Hockey,NHL
PlacedBet:slgaBzttq+cPGrsBvGZzMXISnqY=,ESPNBet,parlay,SETTLED_LOSS,7.72,5.64,0.3699,15,-15.00,10/08/2024 17:39:21 GMT,10/10/2024 05:05:39 GMT,STL Blues Moneyline St. Louis Blues @ Seattle Kraken | Over 0.5 Total Goals - 1st Period (00:00-09:59) Chicago Blackhawks @ Utah Hockey Club | VAN Canucks Moneyline Calgary Flames @ Vancouver Canucks,,Ice Hockey,NHL
638640799395781052,Draftkings Sportsbook,parlay,SETTLED_WIN,9.84,,,10,88.40,10/09/2024 14:12:20 GMT,10/10/2024 02:57:56 GMT,Under 4.5 Total Runs - 1st 5 Innings PHI Phillies @ NY Mets | Over 2.5 Alternate DET Tigers Total Runs CLE Guardians @ DET Tigers | Over 1.5 Total Runs - 1st 3 Innings LA Dodgers @ SD Padres | Tie 5th Inning (3 Way) LA Dodgers @ SD Padres,,Baseball,MLB
O/0586450/0001787,Fanduel Sportsbook,parlay,SETTLED_LOSS,5.88,,,10,-10.00,10/09/2024 20:11:15 GMT,10/10/2024 02:24:29 GMT,Seth Lugo Under 4.5 Seth Lugo - Strikeouts New York Yankees (C Schmidt) @ Kansas City Royals (S Lugo) | Jazz Chisholm To Hit a Single New York Yankees (C Schmidt) @ Kansas City Royals (S Lugo) | Bobby Witt Jr. To Hit a Single New York Yankees (C Schmidt) @ Kansas City Royals (S Lugo),,Baseball,MLB
O/0586450/0001784,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.84,,,15,-15.00,10/08/2024 20:23:12 GMT,10/10/2024 02:24:26 GMT,Under 1st Inning Over/Under 1.5 Runs Cleveland Guardians (A Cobb) @ Detroit Tigers (K Montero) | Tommy Pham To Hit a Single New York Yankees (C Schmidt) @ Kansas City Royals (S Lugo) | Oswaldo Cabrera To Hit a Single New York Yankees (C Schmidt) @ Kansas City Royals (S Lugo),,Baseball,MLB
638641116086873717,Draftkings Sportsbook,straight,SETTLED_LOSS,2.25,2.10,0.0714,10,-10.00,10/09/2024 23:00:09 GMT,10/10/2024 02:11:37 GMT,4+ Sidney Crosby Alternate Shots on Goal NY Rangers @ PIT Penguins,,Ice Hockey,NHL
638641077795898242,Draftkings Sportsbook,parlay,SETTLED_LOSS,5.58,,,10,-10.00,10/09/2024 21:56:18 GMT,10/10/2024 00:51:39 GMT,Over 1.5 Alternate Total Goals - 2nd Period TOR Maple Leafs @ MTL Canadiens | Over 0.5 Andrei Kuzmenko Points CGY Flames @ VAN Canucks | Over 0.5 Elias Pettersson Points CGY Flames @ VAN Canucks,,Ice Hockey,NHL
638640151090627625,Draftkings Sportsbook,parlay,SETTLED_LOSS,9.12,6.34,0.4386,10,-10.00,10/08/2024 20:11:50 GMT,10/09/2024 04:57:25 GMT,Under 0.5 Brandon Montour Points STL Blues @ SEA Kraken | Under 2.5 Connor Bedard Shots on Goal CHI Blackhawks @ UTA Hockey Club | Over 0.5 FLA Panthers: Team Total Goals - 1st Period BOS Bruins @ FLA Panthers,,Ice Hockey,NHL
638640003992465083,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.19,,,10,-10.00,10/08/2024 16:06:40 GMT,10/09/2024 03:42:55 GMT,Under 4.5 Alternate PHI Phillies Total Runs PHI Phillies @ NY Mets | Under 8.5 O/U Alternate LA Dodgers @ SD Padres | Under 4.5 Total Runs - 1st 5 Innings LA Dodgers @ SD Padres | Tie 5th Inning (3 Way) LA Dodgers @ SD Padres,,Baseball,MLB
638640193608456159,Draftkings Sportsbook,parlay,SETTLED_LOSS,10.00,,,10,-10.00,10/08/2024 21:22:41 GMT,10/09/2024 02:14:09 GMT,Over 21.5 Napheesa Collier Points O/U CON Sun @ MIN Lynx | Over 9.5 Napheesa Collier Rebounds O/U CON Sun @ MIN Lynx | Over 9.5 Alyssa Thomas Rebounds O/U CON Sun @ MIN Lynx,,Basketball,WNBA
PlacedBet:UHhoAkbgEntXn0KuAkv1oj0ekT8=,ESPNBet,parlay,SETTLED_LOSS,7.15,5.80,0.2325,12,-12.00,10/08/2024 18:38:31 GMT,10/09/2024 01:21:24 GMT,PHX Suns +3.5 Game Spread Phoenix Suns @ Detroit Pistons | CLE Cavaliers Moneyline Chicago Bulls @ Cleveland Cavaliers | Over 228.5 Total Points Indiana Pacers @ Atlanta Hawks,,Basketball,NBA
O/0586450/0001783,Fanduel Sportsbook,parlay,SETTLED_LOSS,9.08,,,15,-15.00,10/08/2024 18:35:06 GMT,10/09/2024 00:50:27 GMT,Napheesa Collier Under 21.5 Napheesa Collier - Points Connecticut Sun @ Minnesota Lynx | Courtney Williams Under 11.5 Courtney Williams - Points Connecticut Sun @ Minnesota Lynx | Bridget Carleton Under 10.5 Bridget Carleton - Points Connecticut Sun @ Minnesota Lynx,,Basketball,WNBA
PlacedBet:7zF6u0GLGYtmCg7pWqBT7enSIIM=,ESPNBet,parlay,SETTLED_LOSS,6.10,,,20,-20.00,10/07/2024 23:35:28 GMT,10/08/2024 03:44:44 GMT,Over 14.5 Receiving Yards (S. Perine) New Orleans Saints @ Kansas City Chiefs | Over 44.5 Receiving Yards (X. Worthy) New Orleans Saints @ Kansas City Chiefs | KC Chiefs Moneyline New Orleans Saints @ Kansas City Chiefs,,American Football,NFL
O/0586450/0001782,Fanduel Sportsbook,parlay,SETTLED_WIN,3.13,,,18,38.49,10/07/2024 21:31:55 GMT,10/08/2024 03:27:26 GMT,Kansas City Chiefs (+21.5) Alternate Spread New Orleans Saints @ Kansas City Chiefs | Alvin Kamara Under 65.5 Alvin Kamara - Rushing Yds New Orleans Saints @ Kansas City Chiefs | Alvin Kamara 4+ Receptions Alvin Kamara - Alt Receptions New Orleans Saints @ Kansas City Chiefs,,American Football,NFL
PlacedBet:2jmBs62ESlMkV7k6VRxvGOmSInM=,ESPNBet,parlay,SETTLED_LOSS,7.32,,,12,-12.00,10/07/2024 20:42:15 GMT,10/08/2024 02:55:47 GMT,Under 0.5 Garrett Hampson Total Home Runs Hit Kansas City Royals @ New York Yankees | Under 0.5 Alex Verdugo Total Home Runs Hit Kansas City Royals @ New York Yankees | Under 0.5 Jon Berti Total Home Runs Hit Kansas City Royals @ New York Yankees | Over 0.5 Bobby Witt Jr. Total Doubles Hit Kansas City Royals @ New York Yankees,,Baseball,MLB
638639238984846727,Draftkings Sportsbook,parlay,SETTLED_LOSS,9.86,,,10,-10.00,10/07/2024 18:51:38 GMT,10/08/2024 02:38:00 GMT,Under 0.5 Runs - 5th Inning DET Tigers @ CLE Guardians | Under 7.5 O/U KC Royals @ NY Yankees | Over 5.5 Cole Ragans Strikeouts Thrown O/U KC Royals @ NY Yankees | Under 3.5 NY Yankees: Team Total Runs KC Royals @ NY Yankees,,Baseball,MLB
PlacedBet:3nOiutH3P8Q9MzBtd9lvjuzfto4=,ESPNBet,parlay,SETTLED_LOSS,7.05,6.08,0.1599,12,-12.00,10/07/2024 20:48:32 GMT,10/08/2024 02:11:55 GMT,DAL Mavericks +8.5 Game Spread Memphis Grizzlies @ Dallas Mavericks | SA Spurs +4.5 Game Spread Oklahoma City Thunder @ San Antonio Spurs | HOU Rockets -2.5 Game Spread Houston Rockets @ Utah Jazz,,Basketball,NBA
638639217677933078,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.19,,,10,-10.00,10/07/2024 18:16:07 GMT,10/08/2024 00:51:26 GMT,Under 6.5 KC Chiefs: Team Total Points - 1st Quarter NO Saints @ KC Chiefs | Under 43.5 O/U Alternate NO Saints @ KC Chiefs | Under 2.5 NO Saints: Team Total Points - 1st Quarter NO Saints @ KC Chiefs,,American Football,NFL
PlacedBet:3G529VzoBQu+5JT8a59OHTb3FvY=,ESPNBet,parlay,SETTLED_LOSS,12.70,,,12.5,-12.50,10/06/2024 23:46:22 GMT,10/07/2024 05:23:52 GMT,PIT Steelers -6.5 Game Spread Dallas Cowboys @ Pittsburgh Steelers | Over 79.5 Receiving Yards (C. Lamb) Dallas Cowboys @ Pittsburgh Steelers | Under 14.5 Receiving Yards (N. Harris) Dallas Cowboys @ Pittsburgh Steelers,,American Football,NFL
O/0586450/0001780,Fanduel Sportsbook,parlay,SETTLED_LOSS,4.41,,,15,-15.00,10/06/2024 23:21:56 GMT,10/07/2024 05:07:32 GMT,Pittsburgh Steelers (+24.5) Alternate Spread Dallas Cowboys @ Pittsburgh Steelers | Najee Harris Over 68.5 Najee Harris - Rushing Yds Dallas Cowboys @ Pittsburgh Steelers | Justin Fields Over 47.5 Justin Fields - Rushing Yds Dallas Cowboys @ Pittsburgh Steelers,,American Football,NFL
PlacedBet:QyGqajoq4jOa64XUeslkTpbPnsg=,ESPNBet,straight,SETTLED_LOSS,9.00,8.00,0.1250,20,-20.00,10/07/2024 00:12:53 GMT,10/07/2024 03:32:53 GMT,CeeDee Lamb Power Hour - First Touchdown Scorer Dallas Cowboys @ Pittsburgh Steelers,,American Football,NFL
638638526586244392,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.19,,,10,-10.00,10/06/2024 23:04:19 GMT,10/07/2024 03:20:00 GMT,DAL Cowboys +2.5 Spread DAL Cowboys @ PIT Steelers | Over 46.5 Justin Fields Rushing Yards O/U DAL Cowboys @ PIT Steelers | Under 69.5 Najee Harris Rushing Yards O/U DAL Cowboys @ PIT Steelers,,American Football,NFL
O/0586450/0001781,Fanduel Sportsbook,parlay,SETTLED_LOSS,2.93,,,15,-15.00,10/06/2024 23:39:10 GMT,10/07/2024 03:15:34 GMT,Luis Arraez To Record A Hit San Diego Padres (Y Darvish) @ Los Angeles Dodgers (J Flaherty) | Under 5th Inning Over/Under 1.5 Runs San Diego Padres (Y Darvish) @ Los Angeles Dodgers (J Flaherty) | Shohei Ohtani Player to Record 2+ Hits + Runs + RBIs San Diego Padres (Y Darvish) @ Los Angeles Dodgers (J Flaherty),,Baseball,MLB
638638435234353396,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.98,,,10,-10.00,10/06/2024 20:32:04 GMT,10/07/2024 03:03:00 GMT,Under 10.5 O/U Alternate SD Padres @ LA Dodgers | 2+ Mookie Betts Total Bases SD Padres @ LA Dodgers | 2+ Shohei Ohtani Total Bases SD Padres @ LA Dodgers,,Baseball,MLB
638638434030769668,Draftkings Sportsbook,straight,SETTLED_LOSS,4.80,3.00,0.6000,10,-10.00,10/06/2024 20:30:03 GMT,10/07/2024 03:03:00 GMT,1+ Shohei Ohtani Home Runs SD Padres @ LA Dodgers,,Baseball,MLB
O/0586450/0001779,Fanduel Sportsbook,parlay,SETTLED_LOSS,8.38,,,15,-15.00,10/06/2024 16:26:25 GMT,10/06/2024 23:25:43 GMT,San Francisco 49ers -1.5 1st Quarter Spread Arizona Cardinals @ San Francisco 49ers | Javonte Williams Over 51.5 Javonte Williams - Rushing Yds Las Vegas Raiders @ Denver Broncos | Jaleel McLaughlin Over 29.5 Jaleel McLaughlin - Rushing Yds Las Vegas Raiders @ Denver Broncos,,American Football,NFL
O/0586450/0001778,Fanduel Sportsbook,straight,SETTLED_LOSS,3.28,2.85,0.1509,25,-25.00,10/06/2024 14:46:24 GMT,10/06/2024 23:10:42 GMT,Brandon Aiyuk Any Time Touchdown Scorer Arizona Cardinals @ San Francisco 49ers,,American Football,NFL
638638433674069146,Draftkings Sportsbook,parlay,SETTLED_WIN,4.09,,,10,30.90,10/06/2024 20:29:27 GMT,10/06/2024 23:06:41 GMT,CON Sun -2 Spread MIN Lynx @ CON Sun | NY Liberty Moneyline Live Betting NY Liberty @ LV Aces,,Basketball,WNBA
638636600309309542,Draftkings Sportsbook,parlay,SETTLED_WIN,4.90,,,10,39.00,10/04/2024 17:33:50 GMT,10/06/2024 23:05:00 GMT,DEN Broncos -2.5 Spread LV Raiders @ DEN Broncos | Over 6.5 Gardner Minshew Rushing Yards O/U LV Raiders @ DEN Broncos,,American Football,NFL
638635627651165733,Draftkings Sportsbook,parlay,SETTLED_LOSS,49.16,,,5,-5.00,10/03/2024 14:32:45 GMT,10/06/2024 23:05:00 GMT,Derrick Henry Anytime TD Scorer BAL Ravens @ CIN Bengals | James Cook Anytime TD Scorer BUF Bills @ HOU Texans | Kenneth Walker III Anytime TD Scorer NY Giants @ SEA Seahawks | Jonathan Taylor Anytime TD Scorer IND Colts @ JAX Jaguars | Deebo Samuel Anytime TD Scorer ARI Cardinals @ SF 49ers | James Conner Anytime TD Scorer ARI Cardinals @ SF 49ers | Jayden Reed Anytime TD Scorer GB Packers @ LA Rams | Kyren Williams Anytime TD Scorer GB Packers @ LA Rams,,American Football,NFL
638634944046737057,Draftkings Sportsbook,parlay,SETTLED_LOSS,4.80,,,10,-10.00,10/02/2024 19:33:24 GMT,10/06/2024 22:11:02 GMT,Under 9.5 Geno Smith Rushing Yards O/U NY Giants @ SEA Seahawks | SEA Seahawks -5.5 Spread Alternate NY Giants @ SEA Seahawks,,American Football,NFL
638636508962822447,Draftkings Sportsbook,parlay,SETTLED_LOSS,5.89,,,10,-10.00,10/04/2024 15:01:35 GMT,10/06/2024 20:53:19 GMT,No Both Teams to Score Real Sociedad vs Atletico Madrid | Under 10.5 Total Corners Napoli vs Como | Over 2.5 Total Goals Napoli vs Como,,Soccer,La Liga | Serie A
PlacedBet:gCQ5avi9/i2IoDL+Jk2aNiCmoDA=,ESPNBet,parlay,SETTLED_WIN,9.88,8.87,0.1130,10,88.77,10/03/2024 21:17:04 GMT,10/06/2024 20:28:53 GMT,UCLA +25.5 Game Spread UCLA Bruins @ Penn State Nittany Lions | Under 58.5 Total Points Boston College Eagles @ Virginia Cavaliers | Tulane 1st Quarter Moneyline Tulane Green Wave @ UAB Blazers | 10+ Rushing Yards (C. Stroud) Buffalo Bills @ Houston Texans,,American Football,NFL | NCAAFB
638638258318645476,Draftkings Sportsbook,parlay,SETTLED_LOSS,11.69,,,10,-10.00,10/06/2024 15:37:12 GMT,10/06/2024 20:00:00 GMT,No Both Teams to Score 1+ Passing TD NY Giants @ SEA Seahawks | MIA Dolphins +0.5 Spread 1st Quarter MIA Dolphins @ NE Patriots | Yes Both Teams to Score 1+ Passing TD IND Colts @ JAX Jaguars | CHI Bears +1.5 Spread Alternate CAR Panthers @ CHI Bears,,American Football,NFL
638635007547481822,Draftkings Sportsbook,parlay,SETTLED_LOSS,4.75,,,10,-10.00,10/02/2024 21:19:13 GMT,10/06/2024 20:00:00 GMT,HOU Texans +1 Spread BUF Bills @ HOU Texans | Under 9.5 C.J. Stroud Rushing Yards O/U BUF Bills @ HOU Texans,,American Football,NFL
638635665097825069,Draftkings Sportsbook,parlay,SETTLED_LOSS,4.40,,,5,-5.00,10/03/2024 15:35:10 GMT,10/06/2024 20:00:00 GMT,Under 46.5 Jayden Daniels Rushing Yards O/U CLE Browns @ WAS Commanders | WAS Commanders Winner CLE Browns @ WAS Commanders,,American Football,NFL
638634770574703392,Draftkings Sportsbook,straight,SETTLED_LOSS,26.00,,,5,-5.00,10/02/2024 14:44:18 GMT,10/06/2024 20:00:00 GMT,Derrick Henry to Have 199+ Rush Yards King Henry BAL Ravens @ CIN Bengals,,American Football,NFL
O/0586450/0001773,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.75,6.76,-0.0012,10,0.00,10/03/2024 20:12:49 GMT,10/06/2024 19:28:48 GMT,Under 13.5 1st Quarter Total UCF @ Florida | Over Home Team Over/Under 3.5 Goals Stuttgart v Hoffenheim,,American Football | Soccer,NCAAFB | Bundesliga
638638199429617012,Draftkings Sportsbook,straight,SETTLED_LOSS,2.56,,,10,-10.00,10/06/2024 13:59:02 GMT,10/06/2024 16:59:02 GMT,Justin Jefferson Anytime TD Scorer Live Betting NY Jets @ MIN Vikings,,American Football,NFL
O/0586450/0001777,Fanduel Sportsbook,parlay,SETTLED_WIN,4.36,,,10,33.62,10/06/2024 13:02:27 GMT,10/06/2024 16:57:57 GMT,Minnesota Vikings (+23.5) Alternate Spread New York Jets @ Minnesota Vikings | Braelon Allen Under 32.5 Braelon Allen - Rushing Yds New York Jets @ Minnesota Vikings | Braelon Allen Over 9.5 Braelon Allen - Receiving Yds New York Jets @ Minnesota Vikings,,American Football,NFL
PlacedBet:ax65L4aAWjMoLSpwBMfKsKYiQe8=,ESPNBet,parlay,SETTLED_LOSS,17.99,,,6,-6.00,10/04/2024 15:08:33 GMT,10/06/2024 03:26:44 GMT,Ohio State -20.5 Match Spread Iowa Hawkeyes @ Ohio State Buckeyes | Under 45.5 Total Points Iowa Hawkeyes @ Ohio State Buckeyes | Tennessee -16.5 Game Spread Tennessee Volunteers @ Arkansas Razorbacks | Under 56.5 Total Points Tennessee Volunteers @ Arkansas Razorbacks,,American Football,NCAAFB
638633222238924555,Draftkings Sportsbook,parlay,SETTLED_WIN,6.93,5.19,0.3346,16,94.88,09/30/2024 19:43:43 GMT,10/06/2024 02:45:00 GMT,Florida -5.5 Spread Alternate UCF @ Florida | Under 6.5 Inter Milan: Team Total Corners Inter Milan vs Red Star Belgrade,,American Football | Soccer,NCAAFB | UEFA Champions League
638635639982380545,Draftkings Sportsbook,parlay,SETTLED_WIN,12.60,10.23,0.2317,10,116.00,10/03/2024 14:53:18 GMT,10/06/2024 01:33:51 GMT,Under 7.5 OU Corners Charlotte FC vs CF Montreal | Colorado State Winner 1st Quarter Colorado State @ Oregon State,,American Football | Soccer,NCAAFB | MLS
